company,url,page_kind,web_score,aeo_score,selection_reason,crawl_id,group_id,occurrence_id,evaluation_id,rule_id,dimension,category,severity,finding_class,description,remediation,reason_code,analyzer_version,rule_version,stored_evidence,independent_observation,exact_offending_element_schema_heading,verdict,confidence,corrected_replay_outcome,corrected_replay_result,content_sha256,crawl_fetch_time,audit_fetch_time
united by blue,https://unitedbyblue.com/blogs/united-by-blue-journal,article,89.8,41.2,united by blue: alternating aeo_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,35a02cc3-76fc-5600-9830-109e3673eb54,1f1db40f-d96d-40b6-b3de-f79cd64d7273,c02db614-dda6-4fbf-bfbe-81aa118b1b0f,aeo.visible_attribution,aeo,citability,medium,defect,Authored content exposes a visible creator name and linked profile.,Add a visible creator byline linked to a stable profile or biography.,visible_attribution_absent,sh-analyzer-1,sh-rules-1,"{""declared_name"": """", ""declared_source"": """", ""reason"": ""visible_attribution_absent"", ""visible_name"": """", ""visible_profile_url"": """"}","This URL is an article archive with a primary-content card collection, so the article-only attribution rule is not applicable.","This URL is an article archive with a primary-content card collection, so the article-only attribution rule is not applicable.",wrong,high,not_applicable,removed_wrong,8733337940ba855b2d2c874eec38fcb4270a64623a1b990c03469d2cfe7dacc0,2026-08-31 03:00:51.505690+00:00,2026-08-31T03:49:23.985687+00:00
united by blue,https://unitedbyblue.com/blogs/united-by-blue-journal,article,89.8,41.2,united by blue: alternating aeo_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,357eeebd-6d7d-52e6-b3ec-7ecaf78e5960,7d8f2460-3a08-42c7-be85-b7bae590e2ee,d1f52a31-5435-4e7e-96c2-a390961efbde,web.accessibility_form_names,technical,content,high,defect,Form controls have a deterministic accessible name.,Associate each form control with a label or ARIA name.,,sh-analyzer-1,sh-rules-1,"{""control_count"": 28, ""missing_accessible_name"": 1}","The response controls are named by ARIA, visible button text, associated labels, or input values; no unnamed native control is independently observable.","The response controls are named by ARIA, visible button text, associated labels, or input values; no unnamed native control is independently observable.",wrong,high,satisfied,removed_wrong,8733337940ba855b2d2c874eec38fcb4270a64623a1b990c03469d2cfe7dacc0,2026-08-31 03:00:51.505690+00:00,2026-08-31T03:49:23.985687+00:00
united by blue,https://unitedbyblue.com/,homepage,83.1,41.7,united by blue: alternating web_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,5056cf5f-11d8-56dc-8846-cd5d4764d0b4,fa4fd284-8e1a-4251-ae2b-683f3717600a,b49ed863-be5f-4f48-aed4-e3e2c0eb0fca,aeo.entity_value_proposition,aeo,content,low,defect,Entity pages name the entity and state a substantive proposition.,Pair a clear H1 with a concise first explanatory paragraph.,,sh-analyzer-1,sh-rules-1,"{""atoms"": [{""condition"": """", ""evidence"": """", ""name"": ""entity_identity"", ""outcome"": ""missing"", ""required"": true}, {""condition"": ""page_trait:contact_intent"", ""evidence"": false, ""name"": ""contact_path"", ""outcome"": ""not_applicable"", ""required"": true}, {""condition"": ""not_page_trait:contact_intent"", ""evidence"": {""word_count"": 0}, ""name"": ""value_proposition"", ""outcome"": ""missing"", ""required"": true}], ""threshold"": ""all_required""}",The homepage primary content visibly contains H1 “Up to 50% off all Bags” followed by the 15-word paragraph “Every bags pulls a pound of trash from a waterway and carries a lifetime guarantee.” Both required atoms are HTTP-observable under the rule contract.,The homepage primary content visibly contains H1 “Up to 50% off all Bags” followed by the 15-word paragraph “Every bags pulls a pound of trash from a waterway and carries a lifetime guarantee.” Both required atoms are HTTP-observable under the rule contract.,wrong,high,satisfied,removed_wrong,7d12fb2a0e3921e7f8a6d0fcdbb8ab5dd12a270d2bcdb64601fb4e00bfdcdef7,2026-08-31 02:59:24.098047+00:00,2026-08-31T03:49:24.316568+00:00
united by blue,https://unitedbyblue.com/,homepage,83.1,41.7,united by blue: alternating web_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,4e3d6373-43ea-5b84-a0ea-43dc23be705d,6c7e0b2a-34fc-4ffd-aab0-5e73df5024f9,e4bce74e-cebe-4bc6-aad8-982224c0c459,aeo.heading_hierarchy,aeo,content,medium,defect,Heading levels form a coherent page-kind-independent outline.,Use sequential heading levels to express content hierarchy.,no_primary_headings,sh-analyzer-1,sh-rules-1,"{""levels"": [], ""reason"": ""no_primary_headings""}",The homepage primary-content heading sequence contains an H1 → H3 transition at the New Arrivals section.,The homepage primary-content heading sequence contains an H1 → H3 transition at the New Arrivals section.,verified,high,missing,retained_verified,7d12fb2a0e3921e7f8a6d0fcdbb8ab5dd12a270d2bcdb64601fb4e00bfdcdef7,2026-08-31 02:59:24.098047+00:00,2026-08-31T03:49:24.316568+00:00
united by blue,https://unitedbyblue.com/,homepage,83.1,41.7,united by blue: alternating web_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,357eeebd-6d7d-52e6-b3ec-7ecaf78e5960,fbcbc607-c535-47f7-b825-ba87c931c899,78fbda1a-a7cf-4d9d-813a-ee184941f1e7,web.accessibility_form_names,technical,content,high,defect,Form controls have a deterministic accessible name.,Associate each form control with a label or ARIA name.,,sh-analyzer-1,sh-rules-1,"{""control_count"": 157, ""missing_accessible_name"": 1}","The homepage has 126 non-hidden color radio inputs whose associated labels are empty (no label text, ARIA name, input title, or image alt); their CSS color classes do not provide accessible names in HTTP markup.","The homepage has 126 non-hidden color radio inputs whose associated labels are empty (no label text, ARIA name, input title, or image alt); their CSS color classes do not provide accessible names in HTTP markup.",verified,high,missing,retained_verified,7d12fb2a0e3921e7f8a6d0fcdbb8ab5dd12a270d2bcdb64601fb4e00bfdcdef7,2026-08-31 02:59:24.098047+00:00,2026-08-31T03:49:24.316568+00:00
united by blue,https://unitedbyblue.com/,homepage,83.1,41.7,united by blue: alternating web_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,413326f4-f781-53fd-8484-a9c43e436afc,448173b3-a528-4037-adf3-c85b4ef4ddc0,1784732c-a205-472f-9e9c-504004932eb2,web.accessibility_heading_order,technical,content,medium,defect,Heading levels form a coherent document outline.,Do not skip heading levels when structuring page sections.,,sh-analyzer-1,sh-rules-1,"{""heading_levels"": [2, 2, 2, 1, 2, 2, 1, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3], ""level_skips"": 1}",The full document heading sequence contains an H1 → H3 transition.,The full document heading sequence contains an H1 → H3 transition.,verified,high,,not_replayed,7d12fb2a0e3921e7f8a6d0fcdbb8ab5dd12a270d2bcdb64601fb4e00bfdcdef7,2026-08-31 02:59:24.098047+00:00,2026-08-31T03:49:24.316568+00:00
united by blue,https://unitedbyblue.com/pages/contact-us,about_contact,89.8,42.9,united by blue: alternating aeo_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,5056cf5f-11d8-56dc-8846-cd5d4764d0b4,443a0204-785e-4148-bf48-d9b6727fe029,fb3a13c1-19f8-4ba0-ad97-752e5b445df7,aeo.entity_value_proposition,aeo,content,low,defect,Entity pages name the entity and state a substantive proposition.,Pair a clear H1 with a concise first explanatory paragraph.,,sh-analyzer-1,sh-rules-1,"{""atoms"": [{""condition"": """", ""evidence"": """", ""name"": ""entity_identity"", ""outcome"": ""missing"", ""required"": true}, {""condition"": ""page_trait:contact_intent"", ""evidence"": true, ""name"": ""contact_path"", ""outcome"": ""satisfied"", ""required"": true}, {""condition"": ""not_page_trait:contact_intent"", ""evidence"": {""word_count"": 12}, ""name"": ""value_proposition"", ""outcome"": ""not_applicable"", ""required"": true}], ""threshold"": ""all_required""}",The Contact Us primary content has no H1/entity identity; it only exposes the H2 Contact Us and contact email/hours text. The required identity atom is missing under the rule contract.,The Contact Us primary content has no H1/entity identity; it only exposes the H2 Contact Us and contact email/hours text. The required identity atom is missing under the rule contract.,verified,high,missing,retained_verified,787d1ae86cfa453516aef008b229a3f4c3b0336378946976f81fed724a9a854f,2026-08-31 03:01:35.332918+00:00,2026-08-31T03:49:25.227496+00:00
united by blue,https://unitedbyblue.com/pages/contact-us,about_contact,89.8,42.9,united by blue: alternating aeo_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,9446c9c8-7ddc-5dfd-bd68-3a34cd7dc718,db124e70-345e-4040-9b5f-7751148e5878,d0a5038f-7e12-4da0-b371-3a348d6c60a7,aeo.schema_expected_for_type,aeo,structured_data,low,advisory,Structured data includes a schema.org type expected for the classified page type.,Add the expected schema.org type for this page type (PAGE_KIND_EXPECTED_SCHEMA).,expected_schema_absent,sh-analyzer-1,sh-rules-1,"{""candidate_count"": 1, ""expected_types"": [""Organization"", ""LocalBusiness"", ""ContactPage""], ""found_types"": [""Organization""], ""page_kind"": ""about_contact"", ""primary_schema_type"": """", ""reason"": ""expected_schema_absent""}",The response contains an Organization block for the site root but no ContactPage or LocalBusiness block bound to the /pages/contact-us document URL; the expected page schema is not present for this page.,The response contains an Organization block for the site root but no ContactPage or LocalBusiness block bound to the /pages/contact-us document URL; the expected page schema is not present for this page.,verified,high,,not_replayed,787d1ae86cfa453516aef008b229a3f4c3b0336378946976f81fed724a9a854f,2026-08-31 03:01:35.332918+00:00,2026-08-31T03:49:25.227496+00:00
united by blue,https://unitedbyblue.com/pages/contact-us,about_contact,89.8,42.9,united by blue: alternating aeo_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,357eeebd-6d7d-52e6-b3ec-7ecaf78e5960,77374c53-e3f5-45eb-961f-81b2a9e0097c,3475eab8-f1c9-4595-a817-90e08a5b60ca,web.accessibility_form_names,technical,content,high,defect,Form controls have a deterministic accessible name.,Associate each form control with a label or ARIA name.,,sh-analyzer-1,sh-rules-1,"{""control_count"": 27, ""missing_accessible_name"": 1}","All 24 non-hidden native controls in the response have an observable name through ARIA, associated label, button text, input value, or title fallback.","All 24 non-hidden native controls in the response have an observable name through ARIA, associated label, button text, input value, or title fallback.",wrong,high,satisfied,removed_wrong,787d1ae86cfa453516aef008b229a3f4c3b0336378946976f81fed724a9a854f,2026-08-31 03:01:35.332918+00:00,2026-08-31T03:49:25.227496+00:00
united by blue,https://unitedbyblue.com/collections/best-sellers/products/heal-the-bay-x-ubb-socal-graphic-tee-all-gender,category,84.7,55.6,united by blue: alternating web_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,ac845378-bbdf-58b7-b749-1d55129eb51e,fcaff442-e691-44c3-9ecf-e47dc070f09a,ba8fe9b9-d950-4d5f-ab7a-52884c4fdd70,aeo.assortment_freshness_signal,aeo,citability,medium,defect,Category pages expose an updated timestamp for the assortment.,Expose a publication or update timestamp for the assortment.,freshness_signal_missing,sh-analyzer-1,sh-rules-1,"{""reason"": ""freshness_signal_missing"", ""timestamp"": """", ""timestamp_source"": """"}",The category-labelled response contains no HTTP-visible published or modified timestamp for the assortment; the freshness rule's required dated signal is absent.,The category-labelled response contains no HTTP-visible published or modified timestamp for the assortment; the freshness rule's required dated signal is absent.,verified,high,,not_replayed,9579db499f9dfb8020e7ca8fd221ddda05d731f80cadbe9e4b6028d56f7fe09f,2026-08-31 02:59:44.343510+00:00,2026-08-31T03:49:25.539323+00:00
united by blue,https://unitedbyblue.com/collections/best-sellers/products/heal-the-bay-x-ubb-socal-graphic-tee-all-gender,category,84.7,55.6,united by blue: alternating web_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,4e3d6373-43ea-5b84-a0ea-43dc23be705d,77783977-6f2f-4087-97a4-399788eed6cf,22fea1cc-a084-4627-964f-a74adfe16dc7,aeo.heading_hierarchy,aeo,content,medium,defect,Heading levels form a coherent page-kind-independent outline.,Use sequential heading levels to express content hierarchy.,no_primary_headings,sh-analyzer-1,sh-rules-1,"{""levels"": [], ""reason"": ""no_primary_headings""}","The response primary content contains H2 and H1 headings, including “Help save the sunflower sea star…” and the product H1; primary headings are HTTP-observable and the persisted no_primary_headings claim is false.","The response primary content contains H2 and H1 headings, including “Help save the sunflower sea star…” and the product H1; primary headings are HTTP-observable and the persisted no_primary_headings claim is false.",wrong,high,satisfied,removed_wrong,9579db499f9dfb8020e7ca8fd221ddda05d731f80cadbe9e4b6028d56f7fe09f,2026-08-31 02:59:44.343510+00:00,2026-08-31T03:49:25.539323+00:00
united by blue,https://unitedbyblue.com/collections/best-sellers/products/heal-the-bay-x-ubb-socal-graphic-tee-all-gender,category,84.7,55.6,united by blue: alternating web_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,9446c9c8-7ddc-5dfd-bd68-3a34cd7dc718,4ce90c60-1a6c-4e99-b51d-b34333d501a4,fef65102-dc88-4f62-9d03-9e41a7aec135,aeo.schema_expected_for_type,aeo,structured_data,low,advisory,Structured data includes a schema.org type expected for the classified page type.,Add the expected schema.org type for this page type (PAGE_KIND_EXPECTED_SCHEMA).,expected_schema_absent,sh-analyzer-1,sh-rules-1,"{""candidate_count"": 0, ""expected_types"": [""CollectionPage"", ""ItemList""], ""found_types"": [""FAQPage"", ""Organization"", ""Product""], ""page_kind"": ""category"", ""primary_schema_type"": """", ""reason"": ""expected_schema_absent""}","The response JSON-LD has FAQPage, Organization, and Product blocks, but no CollectionPage or ItemList block expected for the stored category page kind.","The response JSON-LD has FAQPage, Organization, and Product blocks, but no CollectionPage or ItemList block expected for the stored category page kind.",verified,high,,not_replayed,9579db499f9dfb8020e7ca8fd221ddda05d731f80cadbe9e4b6028d56f7fe09f,2026-08-31 02:59:44.343510+00:00,2026-08-31T03:49:25.539323+00:00
united by blue,https://unitedbyblue.com/collections/best-sellers/products/heal-the-bay-x-ubb-socal-graphic-tee-all-gender,category,84.7,55.6,united by blue: alternating web_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,d30f3b5b-5da9-5ad3-b28a-dca8b8264901,9be9e129-3ea1-4f85-baa5-de60853fcafa,dd710561-ee73-4343-a38f-a8b3e189d406,technical.canonical_conflict,technical,indexability,medium,defect,"Declared canonical URL is a usable consolidation target (absolute, same-origin, and not a different hreflang alternate).",Point the canonical at an absolute same-origin URL. A page that declares hreflang alternates must canonicalise to itself.,,sh-analyzer-1,sh-rules-1,"{""canonical_url"": ""https://unitedbyblue.com/products/heal-the-bay-x-ubb-socal-graphic-tee-all-gender"", ""declared_canonical"": ""https://unitedbyblue.com/products/heal-the-bay-x-ubb-socal-graphic-tee-all-gender"", ""final_url"": ""https://unitedbyblue.com/collections/best-sellers/products/heal-the-bay-x-ubb-socal-graphic-tee-all-gender"", ""problem"": ""hreflang_canonical_conflict"", ""self_canonical"": false}","The response canonical and en/x-default hreflang URLs are https://unitedbyblue.com/products/heal-the-bay-x-ubb-socal-graphic-tee-all-gender, while the fetched final URL is https://unitedbyblue.com/collections/best-sellers/products/heal-the-bay-x-ubb-socal-graphic-tee-all-gender.","The response canonical and en/x-default hreflang URLs are https://unitedbyblue.com/products/heal-the-bay-x-ubb-socal-graphic-tee-all-gender, while the fetched final URL is https://unitedbyblue.com/collections/best-sellers/products/heal-the-bay-x-ubb-socal-graphic-tee-all-gender.",verified,high,,not_replayed,9579db499f9dfb8020e7ca8fd221ddda05d731f80cadbe9e4b6028d56f7fe09f,2026-08-31 02:59:44.343510+00:00,2026-08-31T03:49:25.539323+00:00
united by blue,https://unitedbyblue.com/collections/best-sellers/products/heal-the-bay-x-ubb-socal-graphic-tee-all-gender,category,84.7,55.6,united by blue: alternating web_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,357eeebd-6d7d-52e6-b3ec-7ecaf78e5960,d9f8d3d4-b87b-468b-8637-525a7bb90910,11a38592-3e39-43d0-85cb-0ae2533f8a4c,web.accessibility_form_names,technical,content,high,defect,Form controls have a deterministic accessible name.,Associate each form control with a label or ARIA name.,,sh-analyzer-1,sh-rules-1,"{""control_count"": 49, ""missing_accessible_name"": 1}","The response controls are named by ARIA, associated labels, button text, input values, or title fallback; no unnamed native control is independently observable.","The response controls are named by ARIA, associated labels, button text, input values, or title fallback; no unnamed native control is independently observable.",wrong,high,satisfied,removed_wrong,9579db499f9dfb8020e7ca8fd221ddda05d731f80cadbe9e4b6028d56f7fe09f,2026-08-31 02:59:44.343510+00:00,2026-08-31T03:49:25.539323+00:00
united by blue,https://unitedbyblue.com/pages/shipping,service,89.8,42.9,united by blue: alternating aeo_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,5056cf5f-11d8-56dc-8846-cd5d4764d0b4,b2f491af-4043-48c5-b76d-f8f391534b6e,b32430e1-4458-48cc-a79b-8bb8c8ed02f7,aeo.entity_value_proposition,aeo,content,low,defect,Entity pages name the entity and state a substantive proposition.,Pair a clear H1 with a concise first explanatory paragraph.,,sh-analyzer-1,sh-rules-1,"{""atoms"": [{""condition"": """", ""evidence"": """", ""name"": ""entity_identity"", ""outcome"": ""missing"", ""required"": true}, {""condition"": ""page_trait:contact_intent"", ""evidence"": false, ""name"": ""contact_path"", ""outcome"": ""not_applicable"", ""required"": true}, {""condition"": ""not_page_trait:contact_intent"", ""evidence"": {""word_count"": 36}, ""name"": ""value_proposition"", ""outcome"": ""satisfied"", ""required"": true}], ""threshold"": ""all_required""}","The Shipping primary content has no H1/entity identity; it exposes H2/H3 shipping headings and explanatory text, so the required identity atom is missing under the rule contract.","The Shipping primary content has no H1/entity identity; it exposes H2/H3 shipping headings and explanatory text, so the required identity atom is missing under the rule contract.",verified,high,missing,retained_verified,1da25a16587327d7920c37476578359a695c018e480574fa8adaf71f196336e4,2026-08-31 03:00:54.601645+00:00,2026-08-31T03:49:25.954156+00:00
united by blue,https://unitedbyblue.com/pages/shipping,service,89.8,42.9,united by blue: alternating aeo_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,9446c9c8-7ddc-5dfd-bd68-3a34cd7dc718,279b91f2-9fe0-4832-ab88-c9d3600f1027,e7ca41d6-203f-4797-a82e-0c85cd078808,aeo.schema_expected_for_type,aeo,structured_data,low,advisory,Structured data includes a schema.org type expected for the classified page type.,Add the expected schema.org type for this page type (PAGE_KIND_EXPECTED_SCHEMA).,expected_schema_absent,sh-analyzer-1,sh-rules-1,"{""candidate_count"": 0, ""expected_types"": [""Service""], ""found_types"": [""Organization""], ""page_kind"": ""service"", ""primary_schema_type"": """", ""reason"": ""expected_schema_absent""}",The response JSON-LD contains Organization only; no Service block is present for the stored service page kind.,The response JSON-LD contains Organization only; no Service block is present for the stored service page kind.,verified,high,,not_replayed,1da25a16587327d7920c37476578359a695c018e480574fa8adaf71f196336e4,2026-08-31 03:00:54.601645+00:00,2026-08-31T03:49:25.954156+00:00
united by blue,https://unitedbyblue.com/pages/shipping,service,89.8,42.9,united by blue: alternating aeo_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,357eeebd-6d7d-52e6-b3ec-7ecaf78e5960,5468e6ab-c3d0-4440-a8ff-93a524853043,464671c3-3cf1-474c-8c1b-2a70f9124c90,web.accessibility_form_names,technical,content,high,defect,Form controls have a deterministic accessible name.,Associate each form control with a label or ARIA name.,,sh-analyzer-1,sh-rules-1,"{""control_count"": 27, ""missing_accessible_name"": 1}","All 24 non-hidden native controls in the response have an observable name through ARIA, associated label, button text, input value, or title fallback.","All 24 non-hidden native controls in the response have an observable name through ARIA, associated label, button text, input value, or title fallback.",wrong,high,satisfied,removed_wrong,1da25a16587327d7920c37476578359a695c018e480574fa8adaf71f196336e4,2026-08-31 03:00:54.601645+00:00,2026-08-31T03:49:25.954156+00:00
united by blue,https://unitedbyblue.com/pages/collar-leash-bundle,other,80.4,,united by blue: alternating web_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,357eeebd-6d7d-52e6-b3ec-7ecaf78e5960,196a5824-ce75-4110-b659-7e06921716a9,4f1a9c04-1d75-4969-a5d9-6db21be54e95,web.accessibility_form_names,technical,content,high,defect,Form controls have a deterministic accessible name.,Associate each form control with a label or ARIA name.,,sh-analyzer-1,sh-rules-1,"{""control_count"": 36, ""missing_accessible_name"": 3}","The Collar + Leash page controls have observable names through ARIA, associated labels, button text, input values, or title fallback; no unnamed native control is independently observable.","The Collar + Leash page controls have observable names through ARIA, associated labels, button text, input values, or title fallback; no unnamed native control is independently observable.",wrong,high,satisfied,removed_wrong,abbd2b4af92004ed3d11e0a9eb227e6504a2abb491150329459c70b6746c8ef0,2026-08-31 03:01:31.251185+00:00,2026-08-31T03:49:26.276954+00:00
united by blue,https://unitedbyblue.com/pages/collar-leash-bundle,other,80.4,,united by blue: alternating web_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,413326f4-f781-53fd-8484-a9c43e436afc,9681991e-291e-4ed0-8da2-45130d7f8936,3479701a-c6f5-4bb8-a8c4-8a553fec1ab5,web.accessibility_heading_order,technical,content,medium,defect,Heading levels form a coherent document outline.,Do not skip heading levels when structuring page sections.,,sh-analyzer-1,sh-rules-1,"{""heading_levels"": [2, 2, 2, 1, 2, 2, 3, 3, 3, 3, 3, 3, 2, 4, 4, 2, 2, 2, 2, 2], ""level_skips"": 1}",The full document heading sequence contains an H2 → H4 transition from “Two sizes each — here's how to pick.” to “Collar”.,The full document heading sequence contains an H2 → H4 transition from “Two sizes each — here's how to pick.” to “Collar”.,verified,high,,not_replayed,abbd2b4af92004ed3d11e0a9eb227e6504a2abb491150329459c70b6746c8ef0,2026-08-31 03:01:31.251185+00:00,2026-08-31T03:49:26.276954+00:00
united by blue,https://unitedbyblue.com/pages/size-guide-mens,guide,89.8,50.0,united by blue: alternating aeo_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,86d16bec-ea03-566f-9664-681fd9270aff,d1e0f48a-dd19-46a4-b45c-1249dba49174,f9527b80-ab18-4d7c-9843-9d2ec4c5e7f0,aeo.editorial_lead_present,aeo,content,low,advisory,Editorial content opens with a substantive lead paragraph.,Add a concise lead that establishes the page topic.,editorial_lead_missing,sh-analyzer-1,sh-rules-1,"{""lead_preview"": ""A. Back of the Arm/Neck"", ""lead_word_count"": 5, ""minimum_words"": 10, ""reason"": ""editorial_lead_missing""}","The size-guide response begins its primary content with a five-word “A. Back of the Arm/Neck” lead fragment, below the ten-word minimum; no qualifying editorial lead is HTTP-observable.","The size-guide response begins its primary content with a five-word “A. Back of the Arm/Neck” lead fragment, below the ten-word minimum; no qualifying editorial lead is HTTP-observable.",verified,high,missing,retained_verified,8c1084709fceba7caaf5b4e399a681c0ef5d9859c879343a39fea059e5d24763,2026-08-31 03:00:53.759962+00:00,2026-08-31T03:49:26.573058+00:00
united by blue,https://unitedbyblue.com/pages/size-guide-mens,guide,89.8,50.0,united by blue: alternating aeo_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,35a02cc3-76fc-5600-9830-109e3673eb54,df4aaf3a-3932-43b9-a4d2-9dc2913248af,6b14b3b4-df7c-4f6c-879f-69f0495559ac,aeo.visible_attribution,aeo,citability,medium,defect,Authored content exposes a visible creator name and linked profile.,Add a visible creator byline linked to a stable profile or biography.,visible_attribution_absent,sh-analyzer-1,sh-rules-1,"{""declared_name"": """", ""declared_source"": """", ""reason"": ""visible_attribution_absent"", ""visible_name"": """", ""visible_profile_url"": """"}",The size-guide response contains no HTTP-visible author/byline name linked to a profile.,The size-guide response contains no HTTP-visible author/byline name linked to a profile.,verified,medium,missing,retained_verified,8c1084709fceba7caaf5b4e399a681c0ef5d9859c879343a39fea059e5d24763,2026-08-31 03:00:53.759962+00:00,2026-08-31T03:49:26.573058+00:00
united by blue,https://unitedbyblue.com/pages/size-guide-mens,guide,89.8,50.0,united by blue: alternating aeo_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,357eeebd-6d7d-52e6-b3ec-7ecaf78e5960,c049ef8e-ebdb-41a8-8164-5bd2052507a8,341394f5-f5ba-4433-8e8f-8f0889256f40,web.accessibility_form_names,technical,content,high,defect,Form controls have a deterministic accessible name.,Associate each form control with a label or ARIA name.,,sh-analyzer-1,sh-rules-1,"{""control_count"": 27, ""missing_accessible_name"": 1}","The size-guide response controls are named by ARIA, associated labels, button text, input values, or title fallback; no unnamed native control is independently observable.","The size-guide response controls are named by ARIA, associated labels, button text, input values, or title fallback; no unnamed native control is independently observable.",wrong,high,satisfied,removed_wrong,8c1084709fceba7caaf5b4e399a681c0ef5d9859c879343a39fea059e5d24763,2026-08-31 03:00:53.759962+00:00,2026-08-31T03:49:26.573058+00:00
united by blue,https://unitedbyblue.com/pages/corporate-cleanups,other,80.4,,united by blue: alternating web_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,357eeebd-6d7d-52e6-b3ec-7ecaf78e5960,0f3c4cd0-f9f3-4d6b-b419-bd8b1ae557d7,b5a90e8c-51a4-4eae-9a8a-c5b1d8bd038b,web.accessibility_form_names,technical,content,high,defect,Form controls have a deterministic accessible name.,Associate each form control with a label or ARIA name.,,sh-analyzer-1,sh-rules-1,"{""control_count"": 27, ""missing_accessible_name"": 1}","The corporate-cleanups response controls are named by ARIA, associated labels, button text, input values, or title fallback; no unnamed native control is independently observable.","The corporate-cleanups response controls are named by ARIA, associated labels, button text, input values, or title fallback; no unnamed native control is independently observable.",wrong,high,satisfied,removed_wrong,b4a28b4c054dbf0f9b004ebe1df285af2dff0b320e3518405eb91dc8cfe60e37,2026-08-31 03:01:33.330447+00:00,2026-08-31T03:49:26.856962+00:00
united by blue,https://unitedbyblue.com/pages/corporate-cleanups,other,80.4,,united by blue: alternating web_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,8ff66463-1490-585c-b878-122f40b8932f,59599a53-57c4-4c30-b6fd-9158b3c7af0a,f9bd61b1-6386-403b-8561-5fc4b889ff1b,web.accessibility_image_alt,technical,content,medium,defect,Informative images declare alternative text.,"Add alt text to informative images; use alt="""" for decoration.",,sh-analyzer-1,sh-rules-1,"{""decorative_alt"": 26, ""image_count"": 36, ""missing_alt"": 1}","Image 22, //unitedbyblue.com/cdn/shop/files/IMG_0259_1_1.jpg?v=1675368732&width=1500, has no alt attribute in the frozen HTTP body.","Image 22, //unitedbyblue.com/cdn/shop/files/IMG_0259_1_1.jpg?v=1675368732&width=1500, has no alt attribute in the frozen HTTP body.",verified,high,,not_replayed,b4a28b4c054dbf0f9b004ebe1df285af2dff0b320e3518405eb91dc8cfe60e37,2026-08-31 03:01:33.330447+00:00,2026-08-31T03:49:26.856962+00:00
united by blue,https://unitedbyblue.com/products/25l-convertible-carryall,product,89.8,66.7,united by blue: alternating aeo_score rank,b4c6b8b5-e3a6-44f9-aa85-80fe5220f5d7,4e3d6373-43ea-5b84-a0ea-43dc23be705d,436f1d8d-b66a-409b-aa7b-39a3402bc315,adf16fc5-f805-4297-a0cc-4e5a0f706081,aeo.heading_hierarchy,aeo,content,medium,defect,Heading levels form a coherent page-kind-independent outline.,Use sequential heading levels to express content hierarchy.,no_primary_headings,sh-analyzer-1,sh-rules-1,"{""levels"": [], ""reason"": ""no_primary_headings""}","The product primary-content outline starts with H1 “(R)evolution 25L Convertible Carryall”, followed by H2/H3 sections; it is not empty and has no no_primary_headings condition.","The product primary-content outline starts with H1 “(R)evolution 25L Convertible Carryall”, followed by H2/H3 sections; it is not empty and has no no_primary_headings condition.",wrong,high,satisfied,removed_wrong,22935d5fb88fc528130bfe03fa1867db0e414d0d8855ccd71c775623e7f91490,2026-08-31 02:59:53.504536+00:00,2026-08-31T03:49:27.179313+00:00
